country_id	country	world_region	year	yearly_co2_emissions	energy_use_per_person	energy_production_per_person
ken	Kenya	sub_saharan_africa	1990	5823.196	457.72523	0.00038
ken	Kenya	sub_saharan_africa	1991	4840.44	451.33215	0.00038
ken	Kenya	sub_saharan_africa	1992	5540.837	448.65451	0.00038
ken	Kenya	sub_saharan_africa	1993	6347.577	445.73648	0.00038
ken	Kenya	sub_saharan_africa	1994	6556.596	437.16109	0.00038
ken	Kenya	sub_saharan_africa	1995	7554.02	444.68548	0.00038
ken	Kenya	sub_saharan_africa	1996	9328.848	447.81097	0.00038
ken	Kenya	sub_saharan_africa	1997	8265.418	440.52524	0.00038
ken	Kenya	sub_saharan_africa	1998	10036.579	444.46606	0.00038
ken	Kenya	sub_saharan_africa	1999	10172.258	441.88982	0.00038
ken	Kenya	sub_saharan_africa	2000	10417.947	445.12471	0.00038
ken	Kenya	sub_saharan_africa	2001	9369.185	439.02606	0.00038
ken	Kenya	sub_saharan_africa	2002	7968.391	432.91362	0.00038
ken	Kenya	sub_saharan_africa	2003	6754.614	430.51627	0.00039
ken	Kenya	sub_saharan_africa	2004	7623.693	440.43191	0.00039
ken	Kenya	sub_saharan_africa	2005	8562.445	443.91592	0.00039
ken	Kenya	sub_saharan_africa	2006	9574.537	450.30577	0.00039
ken	Kenya	sub_saharan_africa	2007	9831.227	447.63574	0.00039
ken	Kenya	sub_saharan_africa	2008	10241.931	450.83157	0.00039
ken	Kenya	sub_saharan_africa	2009	12350.456	464.49694	0.00039
ken	Kenya	sub_saharan_africa	2010	12174.44	472.05662	
kgz	Kyrgyz Republic	europe_central_asia	1990	12739.3346	1704.81463	0.00057
kgz	Kyrgyz Republic	europe_central_asia	1991	12278.92935	1520.61453	0.00055
kgz	Kyrgyz Republic	europe_central_asia	1992	11217.353	1102.74726	0.00041
kgz	Kyrgyz Republic	europe_central_asia	1993	8621.117	856.89441	0.00035
kgz	Kyrgyz Republic	europe_central_asia	1994	6226.566	618.86669	0.00032
kgz	Kyrgyz Republic	europe_central_asia	1995	4528.745	522.79734	0.00027
kgz	Kyrgyz Republic	europe_central_asia	1996	5694.851	595.71277	0.00028
kgz	Kyrgyz Republic	europe_central_asia	1997	5610.51	552.17975	0.00027
kgz	Kyrgyz Republic	europe_central_asia	1998	5955.208	578.91487	0.00023
kgz	Kyrgyz Republic	europe_central_asia	1999	4671.758	498.40819	0.00027
kgz	Kyrgyz Republic	europe_central_asia	2000	4635.088	473.37927	0.00029
kgz	Kyrgyz Republic	europe_central_asia	2001	3894.354	435.87612	0.00027
kgz	Kyrgyz Republic	europe_central_asia	2002	4957.784	485.28864	0.00024
kgz	Kyrgyz Republic	europe_central_asia	2003	5438.161	511.25235	0.00028
kgz	Kyrgyz Republic	europe_central_asia	2004	5874.534	497.86863	0.00029
kgz	Kyrgyz Republic	europe_central_asia	2005	5592.175	498.54279	0.00029
kgz	Kyrgyz Republic	europe_central_asia	2006	5507.834	485.4189	0.00029
kgz	Kyrgyz Republic	europe_central_asia	2007	6629.936	560.61821	0.00028
kgz	Kyrgyz Republic	europe_central_asia	2008	7660.363	593.94645	0.00023
kgz	Kyrgyz Republic	europe_central_asia	2009	6791.284	535.81688	0.00022
kgz	Kyrgyz Republic	europe_central_asia	2010	6384.247	505.40227	
khm	Cambodia	east_asia_pacific	1990	1261.448		
khm	Cambodia	east_asia_pacific	1991	1305.452		
khm	Cambodia	east_asia_pacific	1992	1349.456		
khm	Cambodia	east_asia_pacific	1993	1386.126		
khm	Cambodia	east_asia_pacific	1994	1477.801		
khm	Cambodia	east_asia_pacific	1995	1551.141	266.2641	0.00026
khm	Cambodia	east_asia_pacific	1996	1617.147	270.20121	0.00026
khm	Cambodia	east_asia_pacific	1997	1540.14	266.90537	0.00026
khm	Cambodia	east_asia_pacific	1998	1950.844	295.9357	0.00026
khm	Cambodia	east_asia_pacific	1999	1895.839	289.17564	0.00026
khm	Cambodia	east_asia_pacific	2000	1976.513	280.79893	0.00026
khm	Cambodia	east_asia_pacific	2001	2251.538	276.57016	0.00026
khm	Cambodia	east_asia_pacific	2002	2207.534	316.14829	0.00026
khm	Cambodia	east_asia_pacific	2003	2379.883	320.14116	0.00026
khm	Cambodia	east_asia_pacific	2004	2445.889	259.44769	0.00026
khm	Cambodia	east_asia_pacific	2005	2775.919	258.91914	0.00026
khm	Cambodia	east_asia_pacific	2006	2999.606	254.50694	0.00026
khm	Cambodia	east_asia_pacific	2007	3465.315	254.30665	0.00026
khm	Cambodia	east_asia_pacific	2008	3898.021	251.33552	0.00026
khm	Cambodia	east_asia_pacific	2009	4653.423	360.58183	0.00026
khm	Cambodia	east_asia_pacific	2010	5012.789	370.34973	
kir	Kiribati	east_asia_pacific	1990	22.002	98.22481	
kir	Kiribati	east_asia_pacific	1991	22.002		
kir	Kiribati	east_asia_pacific	1992	25.669		
kir	Kiribati	east_asia_pacific	1993	29.336		
kir	Kiribati	east_asia_pacific	1994	29.336		
kir	Kiribati	east_asia_pacific	1995	29.336		
kir	Kiribati	east_asia_pacific	1996	33.003		
kir	Kiribati	east_asia_pacific	1997	25.669		
kir	Kiribati	east_asia_pacific	1998	29.336		
kir	Kiribati	east_asia_pacific	1999	29.336		
kir	Kiribati	east_asia_pacific	2000	29.336		
kir	Kiribati	east_asia_pacific	2001	25.669		
kir	Kiribati	east_asia_pacific	2002	40.337		
kir	Kiribati	east_asia_pacific	2003	40.337		
kir	Kiribati	east_asia_pacific	2004	44.004	88.35678	
kir	Kiribati	east_asia_pacific	2005	62.339	86.65042	
kir	Kiribati	east_asia_pacific	2006	69.673	106.08954	
kir	Kiribati	east_asia_pacific	2007	51.338	114.21333	
kir	Kiribati	east_asia_pacific	2008	55.005		
kir	Kiribati	east_asia_pacific	2009	40.337		
kir	Kiribati	east_asia_pacific	2010	62.339		
kna	St. Kitts and Nevis	america	1990	106.343	528.99177	
kna	St. Kitts and Nevis	america	1991	106.343		
kna	St. Kitts and Nevis	america	1992	110.01		
kna	St. Kitts and Nevis	america	1993	113.677		
kna	St. Kitts and Nevis	america	1994	121.011		
kna	St. Kitts and Nevis	america	1995	128.345		
kna	St. Kitts and Nevis	america	1996	132.012		
kna	St. Kitts and Nevis	america	1997	143.013		
kna	St. Kitts and Nevis	america	1998	150.347		
kna	St. Kitts and Nevis	america	1999	161.348		
kna	St. Kitts and Nevis	america	2000	172.349		
kna	St. Kitts and Nevis	america	2001	176.016		
kna	St. Kitts and Nevis	america	2002	198.018		
kna	St. Kitts and Nevis	america	2003	198.018		
kna	St. Kitts and Nevis	america	2004	212.686	1584.29051	
kna	St. Kitts and Nevis	america	2005	198.018	1625.14657	
kna	St. Kitts and Nevis	america	2006	201.685	1605.36476	
kna	St. Kitts and Nevis	america	2007	216.353	1667.2358	
kna	St. Kitts and Nevis	america	2008	216.353		
kna	St. Kitts and Nevis	america	2009	223.687		
kna	St. Kitts and Nevis	america	2010	220.02		
kor	South Korea	east_asia_pacific	1990	246943.114	2167.33961	0.00053
kor	South Korea	east_asia_pacific	1991	261482.769	2306.64347	0.00051
kor	South Korea	east_asia_pacific	1992	284280.508	2534.34103	0.00047
kor	South Korea	east_asia_pacific	1993	321951.599	2814.18823	0.00046
kor	South Korea	east_asia_pacific	1994	344037.94	2958.40773	0.00043
kor	South Korea	east_asia_pacific	1995	374771.067	3210.13204	0.00047
kor	South Korea	east_asia_pacific	1996	403780.704	3454.85485	5e-04
kor	South Korea	east_asia_pacific	1997	430032.757	3726.15777	0.00052
kor	South Korea	east_asia_pacific	1998	364833.497	3377.63507	6e-04
kor	South Korea	east_asia_pacific	1999	399864.348	3708.70521	0.00067
kor	South Korea	east_asia_pacific	2000	447561.017	4002.67128	0.00075
kor	South Korea	east_asia_pacific	2001	450193.923	4033.31897	0.00075
kor	South Korea	east_asia_pacific	2002	465631.993	4170.47615	0.00075
kor	South Korea	east_asia_pacific	2003	466215.046	4233.48732	0.00081
kor	South Korea	east_asia_pacific	2004	482276.506	4332.66774	0.00082
kor	South Korea	east_asia_pacific	2005	462922.08	4364.21909	0.00091
kor	South Korea	east_asia_pacific	2006	470655.783	4412.52712	0.00093
kor	South Korea	east_asia_pacific	2007	495675.724	4564.98783	9e-04
kor	South Korea	east_asia_pacific	2008	507589.807	4629.77792	0.00094
kor	South Korea	east_asia_pacific	2009	508862.256	4649.76574	0.00092
kor	South Korea	east_asia_pacific	2010	566716.515	5045.48775	0.00093
kwt	Kuwait	middle_east_north_africa	1990	51000.636	4338.50873	0.02413
kwt	Kuwait	middle_east_north_africa	1991	10190.593	1322.22507	0.00495
kwt	Kuwait	middle_east_north_africa	1992	21085.25		0.03108
kwt	Kuwait	middle_east_north_africa	1993	33274.358		0.05936
kwt	Kuwait	middle_east_north_africa	1994	38906.87		0.06753
kwt	Kuwait	middle_east_north_africa	1995	54821.65	9183.84926	0.07062
kwt	Kuwait	middle_east_north_africa	1996	50153.559	8915.13967	0.07081
kwt	Kuwait	middle_east_north_africa	1997	54920.659	8566.77961	0.06863
kwt	Kuwait	middle_east_north_africa	1998	51745.037	9142.51127	0.06662
kwt	Kuwait	middle_east_north_africa	1999	54022.244	9206.81367	0.05802
kwt	Kuwait	middle_east_north_africa	2000	53560.202	9126.90876	0.0589
kwt	Kuwait	middle_east_north_africa	2001	57641.573	9470.08967	0.05574
kwt	Kuwait	middle_east_north_africa	2002	58228.293	9582.17781	0.04872
kwt	Kuwait	middle_east_north_africa	2003	59922.447	10096.45349	0.05689
kwt	Kuwait	middle_east_north_africa	2004	63534.442	10583.84403	0.06009
kwt	Kuwait	middle_east_north_africa	2005	71546.837	11544.15553	0.06487
kwt	Kuwait	middle_east_north_africa	2006	73769.039	10795.26875	0.06421
kwt	Kuwait	middle_east_north_africa	2007	75235.839	10491.59147	0.06002
kwt	Kuwait	middle_east_north_africa	2008	82731.187	10825.76517	0.06015
kwt	Kuwait	middle_east_north_africa	2009	87303.936	11142.56073	0.04922
kwt	Kuwait	middle_east_north_africa	2010	89625.147	10699.31686	
lao	Lao	east_asia_pacific	1990	212.686		
lao	Lao	east_asia_pacific	1991	234.688		
lao	Lao	east_asia_pacific	1992	256.69		
lao	Lao	east_asia_pacific	1993	256.69		
lao	Lao	east_asia_pacific	1994	275.025		
lao	Lao	east_asia_pacific	1995	348.365		
lao	Lao	east_asia_pacific	1996	476.71		
lao	Lao	east_asia_pacific	1997	608.722		
lao	Lao	east_asia_pacific	1998	685.729		
lao	Lao	east_asia_pacific	1999	927.751		
lao	Lao	east_asia_pacific	2000	938.752		
lao	Lao	east_asia_pacific	2001	872.746		
lao	Lao	east_asia_pacific	2002	1151.438		
lao	Lao	east_asia_pacific	2003	1100.1		
lao	Lao	east_asia_pacific	2004	1393.46		
lao	Lao	east_asia_pacific	2005	1404.461		
lao	Lao	east_asia_pacific	2006	1551.141		
lao	Lao	east_asia_pacific	2007	909.416		
lao	Lao	east_asia_pacific	2008	946.086		
lao	Lao	east_asia_pacific	2009	1257.781		
lao	Lao	east_asia_pacific	2010	1639.149		
lbn	Lebanon	middle_east_north_africa	1990	8214.08	722.85736	5e-05
lbn	Lebanon	middle_east_north_africa	1991	8478.104	878.60686	5e-05
lbn	Lebanon	middle_east_north_africa	1992	10359.275	868.42695	5e-05
lbn	Lebanon	middle_east_north_africa	1993	11683.062	1210.11468	5e-05
lbn	Lebanon	middle_east_north_africa	1994	12702.488	1292.97831	5e-05
lbn	Lebanon	middle_east_north_africa	1995	13578.901	1453.58763	5e-05
lbn	Lebanon	middle_east_north_africa	1996	13758.584	1514.07215	5e-05
lbn	Lebanon	middle_east_north_africa	1997	15647.089	1697.79123	6e-05
lbn	Lebanon	middle_east_north_africa	1998	16648.18	1656.88124	5e-05
lbn	Lebanon	middle_east_north_africa	1999	16490.499	1710.08121	4e-05
lbn	Lebanon	middle_east_north_africa	2000	15247.386	1516.69208	4e-05
lbn	Lebanon	middle_east_north_africa	2001	16171.47	1565.7032	4e-05
lbn	Lebanon	middle_east_north_africa	2002	16002.788	1483.73087	5e-05
lbn	Lebanon	middle_east_north_africa	2003	18180.986	1413.62688	6e-05
lbn	Lebanon	middle_east_north_africa	2004	16798.527	1368.52902	6e-05
lbn	Lebanon	middle_east_north_africa	2005	16208.14	1264.72239	6e-05
lbn	Lebanon	middle_east_north_africa	2006	14458.981	1181.61583	5e-05
lbn	Lebanon	middle_east_north_africa	2007	13461.557	1033.92785	5e-05
lbn	Lebanon	middle_east_north_africa	2008	17227.566	1321.00022	4e-05
lbn	Lebanon	middle_east_north_africa	2009	20872.564	1589.32203	4e-05
lbn	Lebanon	middle_east_north_africa	2010	20047.489	1470.65221	
lbr	Liberia	sub_saharan_africa	1990	473.043		
lbr	Liberia	sub_saharan_africa	1991	278.692		
lbr	Liberia	sub_saharan_africa	1992	282.359		
lbr	Liberia	sub_saharan_africa	1993	315.362		
lbr	Liberia	sub_saharan_africa	1994	311.695		
lbr	Liberia	sub_saharan_africa	1995	326.363		
lbr	Liberia	sub_saharan_africa	1996	337.364		
lbr	Liberia	sub_saharan_africa	1997	348.365		
lbr	Liberia	sub_saharan_africa	1998	374.034		
lbr	Liberia	sub_saharan_africa	1999	392.369		
lbr	Liberia	sub_saharan_africa	2000	421.705		
lbr	Liberia	sub_saharan_africa	2001	491.378		
lbr	Liberia	sub_saharan_africa	2002	487.711		
lbr	Liberia	sub_saharan_africa	2003	520.714		
lbr	Liberia	sub_saharan_africa	2004	616.056		
lbr	Liberia	sub_saharan_africa	2005	726.066		
lbr	Liberia	sub_saharan_africa	2006	748.068		
lbr	Liberia	sub_saharan_africa	2007	667.394		
lbr	Liberia	sub_saharan_africa	2008	564.718		
lbr	Liberia	sub_saharan_africa	2009	517.047		
lbr	Liberia	sub_saharan_africa	2010	792.072		
lby	Libya	middle_east_north_africa	1990	36780.01	2517.10194	0.01688
lby	Libya	middle_east_north_africa	1991	42863.563	2493.07516	0.01847
lby	Libya	middle_east_north_africa	1992	37260.387	2423.62466	0.01729
lby	Libya	middle_east_north_africa	1993	38947.207	2460.34931	0.01611
lby	Libya	middle_east_north_africa	1994	44132.345	2720.99523	0.01599
lby	Libya	middle_east_north_africa	1995	46020.85	2826.19517	0.01594
lby	Libya	middle_east_north_africa	1996	44158.014	2950.19425	0.01558
lby	Libya	middle_east_north_africa	1997	44975.755	2951.23493	0.01531
lby	Libya	middle_east_north_africa	1998	45474.467	2942.05834	0.01552
lby	Libya	middle_east_north_africa	1999	44620.056	2859.84734	0.0135
lby	Libya	middle_east_north_africa	2000	47113.616	2955.26323	0.01392
lby	Libya	middle_east_north_africa	2001	48100.039	2997.34219	0.01349
lby	Libya	middle_east_north_africa	2002	47832.348	3068.15793	0.01212
lby	Libya	middle_east_north_africa	2003	49167.136	3107.05487	0.01399
lby	Libya	middle_east_north_africa	2004	50358.911	3144.40838	0.01526
lby	Libya	middle_east_north_africa	2005	52108.07	3068.18061	0.01637
lby	Libya	middle_east_north_africa	2006	53270.509	3055.24672	0.01699
lby	Libya	middle_east_north_africa	2007	49959.208	2798.52779	0.01622
lby	Libya	middle_east_north_africa	2008	56013.425	2940.38174	0.01635
lby	Libya	middle_east_north_africa	2009	57978.937	3152.83122	0.01391
lby	Libya	middle_east_north_africa	2010	61961.299	3369.0328	
lca	St. Lucia	america	1990	161.348	404.67272	
lca	St. Lucia	america	1991	168.682		
lca	St. Lucia	america	1992	201.685		
lca	St. Lucia	america	1993	223.687		
lca	St. Lucia	america	1994	260.357		
lca	St. Lucia	america	1995	311.695		
lca	St. Lucia	america	1996	326.363		
lca	St. Lucia	america	1997	308.028		
lca	St. Lucia	america	1998	308.028		
lca	St. Lucia	america	1999	319.029		
lca	St. Lucia	america	2000	330.03		
lca	St. Lucia	america	2001	363.033		
lca	St. Lucia	america	2002	326.363		
lca	St. Lucia	america	2003	359.366		
lca	St. Lucia	america	2004	355.699	739.59483	
lca	St. Lucia	america	2005	366.7	751.31021	
lca	St. Lucia	america	2006	366.7	719.43751	
lca	St. Lucia	america	2007	385.035	765.14753	
lca	St. Lucia	america	2008	396.036		
lca	St. Lucia	america	2009	385.035		
lca	St. Lucia	america	2010	403.37		
lka	Sri Lanka	south_asia	1990	3868.685	318.30775	0.00024
lka	Sri Lanka	south_asia	1991	4176.713	319.25315	0.00024
lka	Sri Lanka	south_asia	1992	5185.138	323.87851	0.00024
lka	Sri Lanka	south_asia	1993	5042.125	337.87497	0.00024
lka	Sri Lanka	south_asia	1994	5526.169	321.4121	0.00022
lka	Sri Lanka	south_asia	1995	5903.87	329.10107	0.00022
lka	Sri Lanka	south_asia	1996	7062.642	365.77804	0.00023
lka	Sri Lanka	south_asia	1997	7616.359	376.92892	0.00024
lka	Sri Lanka	south_asia	1998	7825.378	381.23364	0.00023
lka	Sri Lanka	south_asia	1999	8617.45	404.95459	0.00024
lka	Sri Lanka	south_asia	2000	10238.264	443.32406	0.00025
lka	Sri Lanka	south_asia	2001	10443.616	425.60429	0.00024
lka	Sri Lanka	south_asia	2002	11056.005	430.11648	0.00024
lka	Sri Lanka	south_asia	2003	11078.007	451.82411	0.00024
lka	Sri Lanka	south_asia	2004	12299.118	454.14922	0.00024
lka	Sri Lanka	south_asia	2005	12101.1	460.99118	0.00025
lka	Sri Lanka	south_asia	2006	11976.422	461.74211	0.00026
lka	Sri Lanka	south_asia	2007	12354.123	467.44347	0.00025
lka	Sri Lanka	south_asia	2008	12207.443	456.96675	0.00025
lka	Sri Lanka	south_asia	2009	13175.531	450.61082	0.00025
lka	Sri Lanka	south_asia	2010	13263.539	482.28056	
lso	Lesotho	sub_saharan_africa	1990	1474.134		
lso	Lesotho	sub_saharan_africa	1991	1529.139		
lso	Lesotho	sub_saharan_africa	1992	1587.811		
lso	Lesotho	sub_saharan_africa	1993	1635.482		
lso	Lesotho	sub_saharan_africa	1994	1675.819		
lso	Lesotho	sub_saharan_africa	1995	1708.822		
lso	Lesotho	sub_saharan_africa	1996	1738.158		
lso	Lesotho	sub_saharan_africa	1997	1771.161		
lso	Lesotho	sub_saharan_africa	1998	1804.164		
lso	Lesotho	sub_saharan_africa	1999	1826.166		
lso	Lesotho	sub_saharan_africa	2000	1851.835		
lso	Lesotho	sub_saharan_africa	2001	1877.504		
lso	Lesotho	sub_saharan_africa	2002	1906.84		
lso	Lesotho	sub_saharan_africa	2003	1932.509		
lso	Lesotho	sub_saharan_africa	2004	1983.847	14.4798	
lso	Lesotho	sub_saharan_africa	2005	2013.183	16.92704	
lso	Lesotho	sub_saharan_africa	2006	2038.852	9.66595	
lso	Lesotho	sub_saharan_africa	2007	2075.522	9.58489	
lso	Lesotho	sub_saharan_africa	2008	2126.86		
lso	Lesotho	sub_saharan_africa	2009	2218.535		
lso	Lesotho	sub_saharan_africa	2010	2277.207		
ltu	Lithuania	europe_central_asia	1990	25153.83491	4344.17273	0.00134
ltu	Lithuania	europe_central_asia	1991	24244.76407	4601.70015	0.00133
ltu	Lithuania	europe_central_asia	1992	22148.68	2978.41121	0.00119
ltu	Lithuania	europe_central_asia	1993	17495.257	2472.21742	0.00105
ltu	Lithuania	europe_central_asia	1994	17359.578	2220.42036	0.00074
ltu	Lithuania	europe_central_asia	1995	16204.473	2401.12017	0.00106
ltu	Lithuania	europe_central_asia	1996	15731.43	2610.04195	0.00125
ltu	Lithuania	europe_central_asia	1997	15339.061	2490.34764	0.00114
ltu	Lithuania	europe_central_asia	1998	16197.139	2633.26187	0.0013
ltu	Lithuania	europe_central_asia	1999	13692.578	2259.65641	0.00104
ltu	Lithuania	europe_central_asia	2000	12163.439	2037.61956	0.00096
ltu	Lithuania	europe_central_asia	2001	12885.838	2384.74273	0.00122
ltu	Lithuania	europe_central_asia	2002	13142.528	2574.35333	0.00146
ltu	Lithuania	europe_central_asia	2003	12823.499	2709.24976	0.00156
ltu	Lithuania	europe_central_asia	2004	13245.204	2779.1959	0.00152
ltu	Lithuania	europe_central_asia	2005	13901.597	2662.80073	0.00115
ltu	Lithuania	europe_central_asia	2006	14158.287	2666.01334	0.00103
ltu	Lithuania	europe_central_asia	2007	15166.712	2927.24122	0.00112
ltu	Lithuania	europe_central_asia	2008	15009.031	2975.912	0.00115
ltu	Lithuania	europe_central_asia	2009	12519.138	2770.83236	0.00126
ltu	Lithuania	europe_central_asia	2010	13468.891	2275.76017	
lux	Luxembourg	europe_central_asia	1990	10003.576	8874.10502	8e-05
lux	Luxembourg	europe_central_asia	1991	10615.965	9353.42119	8e-05
lux	Luxembourg	europe_central_asia	1992	10571.961	9262.08198	0.00012
lux	Luxembourg	europe_central_asia	1993	10788.314	9266.94258	0.00011
lux	Luxembourg	europe_central_asia	1994	10190.593	8823.25247	0.00011
lux	Luxembourg	europe_central_asia	1995	8316.756	7705.40716	0.00011
lux	Luxembourg	europe_central_asia	1996	8437.767	7711.17871	9e-05
lux	Luxembourg	europe_central_asia	1997	7939.055	7409.851	1e-04
lux	Luxembourg	europe_central_asia	1998	7356.002	7066.88486	0.00012
lux	Luxembourg	europe_central_asia	1999	7686.032	7266.97253	0.00012
lux	Luxembourg	europe_central_asia	2000	8239.749	7676.83704	0.00013
lux	Luxembourg	europe_central_asia	2001	8800.8	7982.85035	0.00013
lux	Luxembourg	europe_central_asia	2002	9416.856	8204.72684	0.00013
lux	Luxembourg	europe_central_asia	2003	9904.567	8549.50291	0.00013
lux	Luxembourg	europe_central_asia	2004	11268.691	9387.4371	0.00015
lux	Luxembourg	europe_central_asia	2005	11547.383	9428.81129	0.00019
lux	Luxembourg	europe_central_asia	2006	11349.365	9170.53257	2e-04
lux	Luxembourg	europe_central_asia	2007	11019.335	8773.8967	2e-04
lux	Luxembourg	europe_central_asia	2008	10938.661	8612.23371	0.00021
lux	Luxembourg	europe_central_asia	2009	10392.278	7951.72394	0.00021
lux	Luxembourg	europe_central_asia	2010	10967.997	8329.47828	2e-04
lva	Latvia	europe_central_asia	1992	14143.619	2335.40919	0.00041
lva	Latvia	europe_central_asia	1993	12016.759	2058.64963	0.00046
lva	Latvia	europe_central_asia	1994	10912.992	1893.96336	0.00052
lva	Latvia	europe_central_asia	1995	9442.525	1849.58528	0.00057
lva	Latvia	europe_central_asia	1996	9149.165	1839.98353	0.00058
lva	Latvia	europe_central_asia	1997	8456.102	1821.35199	0.00067
lva	Latvia	europe_central_asia	1998	8063.733	1796.18086	0.00073
lva	Latvia	europe_central_asia	1999	6780.283	1663.91506	0.00068
lva	Latvia	europe_central_asia	2000	6351.244	1618.46001	0.00059
lva	Latvia	europe_central_asia	2001	6985.635	1759.16087	0.00064
lva	Latvia	europe_central_asia	2002	6912.295	1763.25756	0.00068
lva	Latvia	europe_central_asia	2003	7370.67	1889.95413	0.00074
lva	Latvia	europe_central_asia	2004	7403.673	1961.10462	8e-04
lva	Latvia	europe_central_asia	2005	7506.349	2022.56433	0.00081
lva	Latvia	europe_central_asia	2006	8012.395	2113.71073	0.00081
lva	Latvia	europe_central_asia	2007	8316.756	2179.81389	0.00079
lva	Latvia	europe_central_asia	2008	7902.385	2106.36369	0.00079
lva	Latvia	europe_central_asia	2009	7231.324	2055.82469	0.00093
lva	Latvia	europe_central_asia	2010	8074.734	2148.65355	
lva	Latvia	europe_central_asia	1990		2949.28414	0.00042
lva	Latvia	europe_central_asia	1991		2791.67473	0.00042
mar	Morocco	middle_east_north_africa	1990	23542.14	306.21936	3e-05
mar	Morocco	middle_east_north_africa	1991	24975.937	315.98463	3e-05
mar	Morocco	middle_east_north_africa	1992	26039.367	328.80422	3e-05
mar	Morocco	middle_east_north_africa	1993	28217.565	335.42227	3e-05
mar	Morocco	middle_east_north_africa	1994	29640.361	353.42851	3e-05
mar	Morocco	middle_east_north_africa	1995	30373.761	344.88931	3e-05
mar	Morocco	middle_east_north_africa	1996	31195.169	357.38174	3e-05
mar	Morocco	middle_east_north_africa	1997	31862.563	363.55092	3e-05
mar	Morocco	middle_east_north_africa	1998	32038.579	365.9284	3e-05
mar	Morocco	middle_east_north_africa	1999	33153.347	384.42271	2e-05
mar	Morocco	middle_east_north_africa	2000	33905.082	381.9412	2e-05
mar	Morocco	middle_east_north_africa	2001	37715.095	400.27771	2e-05
mar	Morocco	middle_east_north_africa	2002	38254.144	402.29842	2e-05
mar	Morocco	middle_east_north_africa	2003	37561.081	396.07975	2e-05
mar	Morocco	middle_east_north_africa	2004	43310.937	464.6798	2e-05
mar	Morocco	middle_east_north_africa	2005	45771.494	486.35762	2e-05
mar	Morocco	middle_east_north_africa	2006	47425.311	489.01078	2e-05
mar	Morocco	middle_east_north_africa	2007	50267.236	498.59711	2e-05
mar	Morocco	middle_east_north_africa	2008	52900.142	511.63377	2e-05
mar	Morocco	middle_east_north_africa	2009	52482.104	508.9912	2e-05
mar	Morocco	middle_east_north_africa	2010	55958.42	527.02438	
mda	Moldova	europe_central_asia	1990	23817.01686	2676.53869	1e-05
mda	Moldova	europe_central_asia	1991	22956.25923	2227.54239	2e-05
mda	Moldova	europe_central_asia	1992	20971.573	1847.25904	1e-05
mda	Moldova	europe_central_asia	1993	15628.754	1647.32099	1e-05
mda	Moldova	europe_central_asia	1994	12090.099	1378.97101	1e-05
mda	Moldova	europe_central_asia	1995	11191.684	1283.79644	1e-05
mda	Moldova	europe_central_asia	1996	11521.714	1105.56914	2e-05
mda	Moldova	europe_central_asia	1997	7099.312	1059.24321	2e-05
mda	Moldova	europe_central_asia	1998	6270.57	978.22698	1e-05
mda	Moldova	europe_central_asia	1999	4503.076	854.29645	2e-05
mda	Moldova	europe_central_asia	2000	3512.986	792.10335	2e-05
mda	Moldova	europe_central_asia	2001	3714.671	840.45021	2e-05
mda	Moldova	europe_central_asia	2002	3986.029	854.41872	2e-05
mda	Moldova	europe_central_asia	2003	4290.39	930.02884	2e-05
mda	Moldova	europe_central_asia	2004	4554.414	936.96602	2e-05
mda	Moldova	europe_central_asia	2005	4895.445	972.74078	2e-05
mda	Moldova	europe_central_asia	2006	4994.454	962.39243	2e-05
mda	Moldova	europe_central_asia	2007	4679.092	938.59672	2e-05
mda	Moldova	europe_central_asia	2008	4778.101	936.90947	3e-05
mda	Moldova	europe_central_asia	2009	4550.747	891.0294	3e-05
mda	Moldova	europe_central_asia	2010	4932.115	984.62512	
mdg	Madagascar	sub_saharan_africa	1990	949.753		
mdg	Madagascar	sub_saharan_africa	1991	1034.094		
mdg	Madagascar	sub_saharan_africa	1992	1004.758		
mdg	Madagascar	sub_saharan_africa	1993	1030.427		
mdg	Madagascar	sub_saharan_africa	1994	1268.782		
mdg	Madagascar	sub_saharan_africa	1995	1265.115		
mdg	Madagascar	sub_saharan_africa	1996	1364.124		
mdg	Madagascar	sub_saharan_africa	1997	1650.15		
mdg	Madagascar	sub_saharan_africa	1998	1738.158		
mdg	Madagascar	sub_saharan_africa	1999	1917.841		
mdg	Madagascar	sub_saharan_africa	2000	1873.837		
mdg	Madagascar	sub_saharan_africa	2001	1741.825		
mdg	Madagascar	sub_saharan_africa	2002	1235.779		
mdg	Madagascar	sub_saharan_africa	2003	1701.488		
mdg	Madagascar	sub_saharan_africa	2004	1807.831		
mdg	Madagascar	sub_saharan_africa	2005	1741.825		
mdg	Madagascar	sub_saharan_africa	2006	1683.153		
mdg	Madagascar	sub_saharan_africa	2007	1815.165		
mdg	Madagascar	sub_saharan_africa	2008	1888.505		
mdg	Madagascar	sub_saharan_africa	2009	1771.161		
mdg	Madagascar	sub_saharan_africa	2010	1958.178		
mdv	Maldives	south_asia	1990	172.349	228.01756	
mdv	Maldives	south_asia	1991	154.014		
mdv	Maldives	south_asia	1992	231.021		
mdv	Maldives	south_asia	1993	198.018		
mdv	Maldives	south_asia	1994	198.018		
mdv	Maldives	south_asia	1995	249.356		
mdv	Maldives	south_asia	1996	289.693		
mdv	Maldives	south_asia	1997	330.03		
mdv	Maldives	south_asia	1998	300.694		
