country,name,world_region,year,yearly_co2_emissions,energy_use_per_person,coal_use_per_person,oil_use_per_person,electricity_use_per_person,energy_production_per_person,electricity_generation_per_person,hydro_power_generation_per_person,natural_gas_production_per_person,nuclear_power_generation_per_person,oil_production_per_person
mrt,Mauritania,sub_saharan_africa,1981,663.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1982,883.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1983,938.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1984,872.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1985,656.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1986,374.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1987,3285.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1988,3230.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1989,2849.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1990,905.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1991,920.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1992,968.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1993,982.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1994,1144.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1995,1074.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1996,1114.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1997,1118.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1998,1122.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,1999,1147.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2000,1173.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2001,1272.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2002,1349.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2003,1389.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2004,1536.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2005,1587.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2006,1609.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2007,1844.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2008,1936.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2009,2123.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrt,Mauritania,sub_saharan_africa,2010,2236.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1960,179.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1961,187.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1962,253.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1963,209.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1964,308.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1965,304.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1966,275.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1967,498.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1968,638.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1969,572.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1970,498.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1971,396.036,434.19563,NA,NA,146.56292,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1972,689.396,435.42479,NA,NA,160.78812,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1973,678.395,439.02134,NA,NA,180.38457,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1974,693.063,449.42155,NA,NA,201.58489,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1975,590.387,448.75561,NA,NA,211.88341,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1976,619.723,460.02072,NA,NA,249.30861,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1977,641.725,474.53437,NA,NA,280.01506,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1978,630.724,476.3176,NA,NA,279.59323,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1979,660.06,467.93727,NA,NA,309.51017,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1980,590.387,446.29668,NA,NA,299.15976,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1981,542.716,435.02145,NA,NA,295.77893,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1982,502.379,414.60181,NA,NA,294.20032,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1983,597.721,426.41393,NA,NA,301.49018,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1984,627.057,431.88889,NA,NA,301.3176,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1985,707.731,433.20026,NA,NA,313.56318,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1986,799.406,490.73768,NA,NA,347.15469,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1987,931.418,512.0116,NA,NA,388.00018,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1988,854.411,513.96756,NA,NA,436.14167,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1989,1052.429,561.16184,NA,NA,482.27841,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1990,1463.133,629.38207,NA,NA,670.58629,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1991,1521.805,634.42172,NA,NA,728.79079,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1992,1708.822,657.78682,NA,NA,780.12543,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1993,1774.828,678.84149,NA,NA,820.13972,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1994,1624.481,657.62379,NA,NA,857.26147,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1995,1829.833,697.00398,NA,NA,945.24779,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1996,1950.844,702.2344,NA,NA,1021.16762,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1997,1998.515,712.57198,NA,NA,1108.61076,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1998,2170.864,750.44316,NA,NA,1205.59693,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,1999,2427.554,775.37445,NA,NA,1226.95524,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2000,2691.578,851.22166,NA,NA,1363.24611,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2001,2863.927,886.76379,NA,NA,1453.66455,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2002,2885.929,873.1958,NA,NA,1473.49249,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2003,3061.945,909.06319,NA,NA,1561.76599,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2004,3091.281,919.7979,NA,NA,1614.24665,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2005,3296.633,945.72377,NA,NA,1683.69083,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2006,3630.33,1006.50164,NA,NA,1743.11748,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2007,3689.002,1007.57484,NA,NA,1816.6711,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2008,3769.676,1027.17421,NA,NA,1881.64978,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2009,3711.004,999.48694,NA,NA,1907.12257,NA,NA,NA,NA,NA,NA
mus,Mauritius,sub_saharan_africa,2010,3916.356,1053.4525,NA,NA,1995.36148,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1964,330.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1965,348.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1966,429.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1967,366.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1968,388.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1969,381.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1970,454.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1971,502.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1972,546.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1973,572.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1974,550.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1975,579.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1976,583.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1977,638.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1978,671.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1979,638.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1980,711.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1981,605.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1982,594.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1983,575.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1984,557.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1985,557.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1986,553.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1987,546.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1988,542.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1989,564.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1990,748.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1991,795.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1992,795.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1993,891.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1994,916.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1995,920.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1996,913.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1997,964.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1998,935.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,1999,942.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2000,869.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2001,865.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2002,850.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2003,916.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2004,931.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2005,876.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2006,913.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2007,887.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2008,1056.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2009,946.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwi,Malawi,sub_saharan_africa,2010,1144.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mys,Malaysia,east_asia_pacific,1970,14601.994,NA,0.00148,0.28955,NA,NA,NA,NA,0,NA,0.0796
mys,Malaysia,east_asia_pacific,1971,16677.516,547.17836,0.00371,0.30962,313.13453,4.3e-4,NA,0.00804,0.00644,NA,0.29799
mys,Malaysia,east_asia_pacific,1972,17913.295,541.01768,0.00918,0.33608,347.30774,5.3e-4,NA,0.00866,0.00881,NA,0.39342
mys,Malaysia,east_asia_pacific,1973,17513.592,523.57372,0.00854,0.3558,374.97742,5.1e-4,NA,0.00811,0.00861,NA,0.37502
mys,Malaysia,east_asia_pacific,1974,19050.065,577.94704,0.00834,0.34627,400.2954,4.7e-4,NA,0.00719,0.01752,NA,0.32598
mys,Malaysia,east_asia_pacific,1975,19446.101,593.46571,7.4e-4,0.35639,429.93269,5.4e-4,NA,0.00702,0.02062,NA,0.38495
mys,Malaysia,east_asia_pacific,1976,23894.172,628.55708,8e-4,0.38822,466.68136,8e-4,NA,0.00647,0.02394,NA,0.64162
mys,Malaysia,east_asia_pacific,1977,22610.722,617.94821,8.6e-4,0.43083,530.86084,8.5e-4,NA,0.00513,0.02136,NA,0.68354
mys,Malaysia,east_asia_pacific,1978,23237.779,774.49162,0.00183,0.45274,560.53961,0.00113,NA,0.00584,0.15499,NA,0.78633
mys,Malaysia,east_asia_pacific,1979,27278.813,884.62394,0.00253,0.53529,618.26714,0.00139,NA,0.00696,0.18752,NA,1.00095
mys,Malaysia,east_asia_pacific,1980,27997.545,861.98386,0.00362,0.59101,658.78516,0.00132,NA,0.00868,0.1627,NA,0.95825
mys,Malaysia,east_asia_pacific,1981,30824.802,896.53399,0.00658,0.6147,688.84323,0.0012,NA,0.00938,0.13379,NA,0.87549
mys,Malaysia,east_asia_pacific,1982,30571.779,887.86123,0.00587,0.62701,728.64815,0.00136,NA,0.0088,0.1644,NA,1.00369
mys,Malaysia,east_asia_pacific,1983,37971.785,1010.41784,0.01491,0.65553,768.22284,0.00182,NA,0.00998,0.38715,NA,1.24121
mys,Malaysia,east_asia_pacific,1984,34697.154,1016.39305,0.01573,0.62787,816.23921,0.00218,NA,0.01917,0.57367,NA,1.40643
mys,Malaysia,east_asia_pacific,1985,36237.294,996.74529,0.02045,0.6097,842.74946,0.00217,958.01369,0.02036,0.61729,NA,1.36291
mys,Malaysia,east_asia_pacific,1986,39984.968,1087.91791,0.01477,0.56745,883.9488,0.00248,1005.35698,0.02164,0.8071,NA,1.48875
mys,Malaysia,east_asia_pacific,1987,40762.372,1068.50569,0.01979,0.56493,923.98791,0.00246,1054.21399,0.02532,0.84732,NA,1.42819
mys,Malaysia,east_asia_pacific,1988,42724.217,1087.70215,0.01527,0.5958,996.85287,0.00255,1136.50859,0.02837,0.84892,NA,1.51072
mys,Malaysia,east_asia_pacific,1989,49882.201,1159.35468,0.06826,0.59826,1075.73171,0.00266,1226.90668,0.02547,0.89217,NA,1.59518
mys,Malaysia,east_asia_pacific,1990,56592.811,1210.3968,0.07351,0.70029,1156.81498,0.00268,1275.95024,0.01884,0.85856,NA,1.63818
mys,Malaysia,east_asia_pacific,1991,68591.235,1453.77975,0.0843,0.73402,1265.60664,0.00282,1432.96181,0.02026,0.99247,NA,1.6606
mys,Malaysia,east_asia_pacific,1992,75298.178,1562.13071,0.08626,0.78263,1418.41853,0.00282,1533.86753,0.01953,1.00254,NA,1.64437
mys,Malaysia,east_asia_pacific,1993,91722.671,1647.42146,0.07033,0.84068,1532.90847,0.00286,1648.47676,0.02127,1.06402,NA,1.56846
mys,Malaysia,east_asia_pacific,1994,94010.879,1598.62438,0.0762,0.90284,1784.26923,0.00289,1827.2474,0.02776,1.06765,NA,1.55672
mys,Malaysia,east_asia_pacific,1995,121132.011,1686.69339,0.08143,0.92069,2003.79623,0.00312,1798.33747,0.02582,1.17898,NA,1.62586
mys,Malaysia,east_asia_pacific,1996,125374.73,1819.56171,0.07977,0.9821,2187.28525,0.0033,2345.77591,0.02099,1.46009,NA,1.60745
mys,Malaysia,east_asia_pacific,1997,124821.013,2064.46854,0.07521,1.10696,2471.60662,0.00338,2662.79316,0.01529,1.62089,NA,1.55333
mys,Malaysia,east_asia_pacific,1998,114186.713,1913.80233,0.07828,0.91763,2525.47498,0.00334,2633.05649,0.0187,1.58618,NA,1.53856
mys,Malaysia,east_asia_pacific,1999,107934.478,1892.21927,0.08563,0.98613,2648.71303,0.00318,2763.91285,0.02829,1.57418,NA,1.43064
mys,Malaysia,east_asia_pacific,2000,125734.096,2108.60056,0.10722,0.96655,2748.08407,0.00325,2781.72563,0.02558,1.80992,NA,1.4449
mys,Malaysia,east_asia_pacific,2001,135620.328,2146.88884,0.12536,0.98338,2759.53655,0.00322,2958.23769,0.02532,1.74772,NA,1.37264
mys,Malaysia,east_asia_pacific,2002,133742.824,2173.29637,0.1505,1.07567,2821.66756,0.00328,3139.24515,0.0186,1.76538,NA,1.41226
mys,Malaysia,east_asia_pacific,2003,158256.719,2282.2512,0.21532,1.11662,2915.86804,0.00335,3133.57895,0.01734,1.81099,NA,1.43341
mys,Malaysia,east_asia_pacific,2004,163826.892,2407.06295,0.26345,1.11174,2986.32218,0.00346,3626.74206,0.01959,2.02621,NA,1.44104
mys,Malaysia,east_asia_pacific,2005,174486.861,2561.60837,0.26848,1.0913,2877.23096,0.0035,3663.64863,0.0171,2.24128,NA,1.34941
mys,Malaysia,east_asia_pacific,2006,167702.911,2527.96485,0.27915,1.10471,3072.41942,0.0034,3826.56291,0.02083,2.15873,NA,1.25014
mys,Malaysia,east_asia_pacific,2007,184816.8,2718.08406,0.33227,1.15711,3284.51548,0.00333,3890.58075,0.02063,2.08005,NA,1.2711
mys,Malaysia,east_asia_pacific,2008,204031.88,2790.46404,0.36081,1.08646,3301.23464,0.00339,3942.67006,0.02333,2.11674,NA,1.25499
mys,Malaysia,east_asia_pacific,2009,198876.078,2603.93297,0.38482,1.05874,3960.60435,0.00321,4031.4601,0.02141,1.99135,NA,1.16658
mys,Malaysia,east_asia_pacific,2010,218476.193,2610.30953,0.52564,1.04122,4159.63994,NA,4271.44157,0.01959,1.79957,NA,1.15924
mys,Malaysia,east_asia_pacific,1965,NA,NA,0.00157,0.23986,NA,NA,NA,NA,NA,NA,0.00501
mys,Malaysia,east_asia_pacific,1966,NA,NA,0.00204,0.27156,NA,NA,NA,NA,NA,NA,0.00488
mys,Malaysia,east_asia_pacific,1967,NA,NA,0.00119,0.27006,NA,NA,NA,NA,NA,NA,0.00476
mys,Malaysia,east_asia_pacific,1968,NA,NA,0.00117,0.26739,NA,NA,NA,NA,NA,NA,0.01861
mys,Malaysia,east_asia_pacific,1969,NA,NA,0.00142,0.26911,NA,NA,NA,NA,NA,NA,0.04076
nam,Namibia,sub_saharan_africa,1991,1056.096,473.88213,NA,NA,1049.98158,1.5e-4,NA,0.07758,NA,NA,NA
nam,Namibia,sub_saharan_africa,1992,1151.438,488.35221,NA,NA,1007.45117,1.4e-4,NA,0.06532,NA,NA,NA
nam,Namibia,sub_saharan_africa,1993,1389.793,510.13248,NA,NA,1073.08862,1.3e-4,NA,0.05337,NA,NA,NA
nam,Namibia,sub_saharan_africa,1994,1584.144,533.75203,NA,NA,946.02787,1.2e-4,NA,0.03603,NA,NA,NA
nam,Namibia,sub_saharan_africa,1995,1631.815,567.33434,NA,NA,937.56098,1.5e-4,NA,0.05905,NA,NA,NA
nam,Namibia,sub_saharan_africa,1996,1749.159,591.21448,NA,NA,1008.50342,1.4e-4,NA,0.04317,NA,NA,NA
nam,Namibia,sub_saharan_africa,1997,1796.83,586.32093,NA,NA,956.22839,1.2e-4,NA,0.02994,NA,NA,NA
nam,Namibia,sub_saharan_africa,1998,1906.84,594.35392,NA,NA,1038.90165,1.4e-4,NA,0.04732,NA,NA,NA
nam,Namibia,sub_saharan_africa,1999,1664.818,577.18502,NA,NA,1097.92997,1.5e-4,NA,0.0543,NA,NA,NA
nam,Namibia,sub_saharan_africa,2000,1642.816,536.90101,NA,NA,994.07295,1.5e-4,NA,0.05987,NA,NA,NA
nam,Namibia,sub_saharan_africa,2001,2016.85,625.27074,NA,NA,1028.13618,1.5e-4,NA,0.06163,NA,NA,NA
nam,Namibia,sub_saharan_africa,2002,1760.16,570.42464,NA,NA,1063.63081,1.5e-4,NA,0.05995,NA,NA,NA
nam,Namibia,sub_saharan_africa,2003,1873.837,587.18925,NA,NA,1106.44917,1.6e-4,NA,0.06649,NA,NA,NA
nam,Namibia,sub_saharan_africa,2004,1961.845,608.71041,NA,NA,1380.13207,1.6e-4,NA,0.06678,NA,NA,NA
nam,Namibia,sub_saharan_africa,2005,2310.21,652.3111,NA,NA,1451.13956,1.6e-4,NA,0.06416,NA,NA,NA
nam,Namibia,sub_saharan_africa,2006,2332.212,645.9863,NA,NA,1540.56896,1.5e-4,NA,0.05621,NA,NA,NA
nam,Namibia,sub_saharan_africa,2007,2361.548,657.05762,NA,NA,1549.58256,1.5e-4,NA,0.06229,NA,NA,NA
nam,Namibia,sub_saharan_africa,2008,3325.969,690.98665,NA,NA,1589.93532,1.5e-4,NA,0.05529,NA,NA,NA
nam,Namibia,sub_saharan_africa,2009,3069.279,693.34828,NA,NA,1541.85228,1.5e-4,NA,0.0548,NA,NA,NA
nam,Namibia,sub_saharan_africa,2010,3102.282,707.94139,NA,NA,1546.58862,NA,NA,0.0476,NA,NA,NA
ner,Niger,sub_saharan_africa,1960,29.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1961,55.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1962,66.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1963,88.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1964,95.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1965,91.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1966,135.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1967,132.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1968,161.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1969,190.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1970,216.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1971,231.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1972,253.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1973,330.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1974,289.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1975,333.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1976,333.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1977,366.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1978,418.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1979,480.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1980,572.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1981,685.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1982,748.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1983,964.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1984,993.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1985,997.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1986,902.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1987,1001.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1988,990.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1989,1041.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1990,733.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ner,Niger,sub_saharan_africa,1991,722.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
